to_day,meter_number,street,side,district,manufacturer,model,rate,from_day,block_limits,from_time,to_time,limit_hr,limit_min,timer,status,installed,maintenance_route
FRI,5418100,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6400,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418100,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418101,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418101,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6400,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418101,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418102,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418102,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6400,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418102,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418103,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418103,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6400,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418103,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418104,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418104,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6400,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418104,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418105,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418105,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6400,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418105,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418106,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418106,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6400,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418106,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418109,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418109,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6400,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418109,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6400,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418110,WOODLAND AVE,S,54,D,80,$0.50,MON,6500,1000A,0600P,2,,2HR-MC,"R		",01/01/1960,6-SWP
THU,5418115,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418115,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418115,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418116,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418116,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418116,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418117,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1984,6-SWP
FRI,5418117,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1984,6-SWP
SAT,5418117,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1984,6-SWP
THU,5418118,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",11/09/1987,6-SWP
FRI,5418118,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",11/09/1987,6-SWP
SAT,5418118,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",11/09/1987,6-SWP
THU,5418119,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1984,6-SWP
FRI,5418119,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1984,6-SWP
SAT,5418119,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1984,6-SWP
THU,5418120,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1984,6-SWP
FRI,5418120,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1984,6-SWP
SAT,5418120,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1984,6-SWP
THU,5418121,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418121,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418121,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418122,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418122,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418122,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418123,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418123,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418123,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418124,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418124,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418124,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418125,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418125,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418125,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418126,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418126,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418126,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418127,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418127,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418127,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418128,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418128,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418128,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418129,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418129,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418129,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
THU,5418130,WOODLAND AVE,S,54,D-E,80,$1.00,MON,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
FRI,5418130,WOODLAND AVE,S,54,D-E,80,$1.00,FRI,6500,1000A,0900P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5418130,WOODLAND AVE,S,54,D-E,80,$1.00,SAT,6500,1000A,0600P,2,,2HR-MC,"I		",01/01/1960,6-SWP
SAT,5117001,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117002,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117003,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117004,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117005,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117006,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117007,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117008,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117009,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117010,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117011,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117012,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117013,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117014,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117015,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117016,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117017,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117017R,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117018,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117018R,N 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117020,MARKET,N,51,D-E,80,$1.00,SUN,6001,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117020R,MARKET,N,51,D-E,80,$1.00,SUN,6001,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117021,MARKET,N,51,D-E,80,$1.00,SUN,6001,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117022,MARKET,N,51,D,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117023,MARKET,N,51,D,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117024,MARKET,N,51,D-E,80,$1.00,SUN,6001,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117025,MARKET,N,51,D-E,80,$1.00,SUN,6001,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117026,MARKET,N,51,D-E,80,$1.00,SUN,6001,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117027,MARKET,N,51,D,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117028,MARKET,N,51,D-E,80,$1.00,SUN,6001,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117029,MARKET,N,51,D-E,80,$1.00,SUN,6001,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117030,MARKET,N,51,D,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117084,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117085,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117086,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117087,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117088,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117089,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117090,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117091,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117092,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117093,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117094,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117095,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117096,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117097,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117098,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117099,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117100,MARKET,S,51,D-E,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117101,MARKET,S,51,D-E-HP,80,$1.00,SUN,6000,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5117103,S 60,W,51,D-E-HP,80,$0.50,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117104,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117105,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117106,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117107,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117108,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117109,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117110,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117111,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117112,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117113,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117114,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117115,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117115R,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/22/2013,6-WPH
SAT,5117116,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117116R,S 60,W,51,D-E,80,$1.00,MON,2,0800A,0600P,2,,2HR-MC,"I		",01/22/2013,6-WPH
SAT,5117117,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117118,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117119,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117120,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117121,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117122,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117123,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117124,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117124R,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117125,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117125R,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117126,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117127,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117128,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117129,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5117130,S 60,W,51,D-E,80,$1.00,MON,100,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118002,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118003,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118004,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118005,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118006,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118006R,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118007,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118008,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118009,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118010,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118011,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"R		",01/01/1960,6-WPH
SAT,5118012,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118012R,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118013,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118013R,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118014,N 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118014R,N 60,E,51,D-E,80,$0.50,MON,1,0800A,0600P,2,,2HR-MC,"R		",01/01/1960,6-WPH
SAT,5118015,N 60,E,51,D-E,80,$0.50,MON,1,0800A,0600P,2,,2HR-MC,"R		",01/01/1960,6-WPH
SAT,5118016,MARKET,N,51,D-E,80,$1.00,SUN,5901,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5118017,MARKET,N,51,D-E,80,$1.00,SUN,5901,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5118018,MARKET,N,51,D-E,80,$1.00,SUN,5901,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5118018R,MARKET,N,51,D-E,80,$1.00,SUN,5901,0800A,0800P,2,,2HR-MC,"R		",09/21/2010,6-WPH
SAT,5118019,MARKET,N,51,D-E,80,$1.00,SUN,5901,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5118020,MARKET,N,51,D-E,80,$1.00,SUN,5901,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5118107,MARKET,S,51,D-E,80,$1.00,SUN,5900,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5118108,MARKET,S,51,D-E,80,$1.00,SUN,5900,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5118109,MARKET,S,51,D-E,80,$1.00,SUN,5900,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5118110,MARKET,S,51,D-E,80,$1.00,SUN,5900,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5118111,MARKET,S,51,D-E,80,$1.00,SUN,5900,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5118112,MARKET,S,51,D-E,80,$1.00,SUN,5900,0800A,0800P,2,,2HR-MC,"I		",09/21/2010,6-WPH
SAT,5118113,S 60,S,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118114,S 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118115,S 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"R		",01/01/1960,6-WPH
SAT,5118116,S 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118117,S 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118118,S 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118119,S 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118119R,S 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118120,S 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118121,S 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118122,S 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118123,S 60,E,51,D-E,80,$1.00,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118124,S 60,E,51,D-E,80,$0.50,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
SAT,5118125,S 60,E,51,D-E,80,$0.50,MON,1,0800A,0600P,2,,2HR-MC,"I		",01/01/1960,6-WPH
