the_geom,lng,street,city,state,latitude,the_geom_webmercator,district_number,block,side,lat,longitude
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,-75.1441914549999,N 16TH ST,Philadelphia, PA,39.940994441,0101000020110F000017F63E48F5E85FC1352508DD86875241,6,100,E/S,39.940994441,-75.1441914549999
0101000020E61000005C412D153AC952C0785DAC3374F84340,-75.144170088,S 05TH ST,Philadelphia, PA,39.941046199,0101000020110F0000719304B0F4E85FC1605BFBBD88875241,5,200,E/S,39.941046199,-75.144170088
0101000020E61000009496D39621CB52C0E87BF490ADF84340,-75.17392512,FITZWATER ST,Philadelphia, PA,39.9427968210001,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,22,1200,B/S,39.9427968210001,-75.17392512
0101000020E61000007CAE131DBDCE52C080FB6C17ACFB4340,-75.2302925769999,PEARL ST,Philadelphia, PA,39.9661893160001,0101000020110F00003A61297751F25FC1B3A0008E198B5241,3,3200,S/S,39.9661893160001,-75.2302925769999
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,SARTAIN,Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,24,1900,E/S,39.952283116,-75.1624456449999
0101000020E6100000A467DFB417CA52C0885F372D37054440,-75.157696932,ELKINS,Philadelphia, PA,40.040746357,0101000020110F0000757C4E236DEA5FC15B859A4CAE955241,14,2100,N/S,40.040746357,-75.157696932
0101000020E610000054C68B27F0CA52C0D0EB2D8A03F64340,-75.1709078659999,S ROSEWOOD ST,Philadelphia, PA,39.921983025,0101000020110F0000EE3EE9CBDCEB5FC144E826E2D4845241,27,2400,E/S,39.921983025,-75.1709078659999
0101000020E61000007CF5EB603AC952C00089C64A74F84340,-75.144188147,N 27TH ST,Philadelphia, PA,39.9410489530001,0101000020110F000027A3AD30F5E85FC19BA492D788875241,16,3100,W/S,39.9410489530001,-75.144188147
0101000020E610000024EFAC7513CB52C0E05DB1D0D8F84340,-75.173062724,KATER ST,Philadelphia, PA,39.944116675,0101000020110F0000D46715C418EC5FC1BD535E32F8875241,1,1900,N/S,39.944116675,-75.173062724
0101000020E6100000C007A7EC71CC52C0A0B9E3F485014440,-75.194453395,CALUMET ST,Philadelphia, PA,40.011900531,0101000020110F00000F53CB106CEE5FC142191CF295915241,8,3700,B/S,40.011900531,-75.194453395
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,-75.174716487,LOMBARD ST,Philadelphia, PA,39.9458556920001,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,1,1800,S/S,39.9458556920001,-75.174716487
0101000020E61000005C6383C457CB52C0384A378C39F64340,-75.177231911,TREE ST,Philadelphia, PA,39.923631217,0101000020110F000062B53CCB8CEC5FC195B38BB110855241,24,1100,B/S,39.923631217,-75.177231911
0101000020E6100000648D5D7C73C852C0401FDB8860FC4340,-75.1320486939999,E OXFORD ST,Philadelphia, PA,39.971696002,0101000020110F000093A5C859A3E75FC1A5D79684E18B5241,25,1300,S/S,39.971696002,-75.1320486939999
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,-75.2303837109999,SPRUCE ST,Philadelphia, PA,39.9551416310001,0101000020110F00005BE7700054F25FC11008496E88895241,1,2300,B/S,39.9551416310001,-75.2303837109999
0101000020E6100000B83E4B0E3AC952C0C858913174F84340,-75.144168447,S 03RD ST,Philadelphia, PA,39.9410459480001,0101000020110F0000C79F53A4F4E85FC19345A6BB88875241,5,500,E/S,39.9410459480001,-75.144168447
0101000020E61000009484B8303AC952C010FF113C74F84340,-75.144176655,S 13TH ST,Philadelphia, PA,39.9410472000001,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,23,1200,B/S,39.9410472000001,-75.144176655
0101000020E61000009C2A1E98B5CB52C0E0F5CC1140074440,-75.182958631,CHEW AVE,Philadelphia, PA,40.0566427470001,0101000020110F0000D2DEF32A2CED5FC1EEE27237F0975241,14,1500,B/S,40.0566427470001,-75.182958631
0101000020E6100000FCC048743EC952C06881E79275F84340,-75.144436904,S 43RD ST,Philadelphia, PA,39.941088069,0101000020110F00002737EF1CFCE85FC151D10C438A875241,2,200,W/S,39.941088069,-75.144436904
0101000020E61000009484B8303AC952C010FF113C74F84340,-75.144176655,S 13TH ST,Philadelphia, PA,39.9410472000001,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,24,2600,E/S,39.9410472000001,-75.144176655
0101000020E6100000EC1E2434D7CA52C018D504B91AF64340,-75.16938499,S WATTS ST,Philadelphia, PA,39.9226905130001,0101000020110F00002EDA426AB2EB5FC1D68C898EEE845241,24,2600,E/S,39.9226905130001,-75.16938499
0101000020E6100000909E7887C1CB52C0B8F0703383F74340,-75.183687084,DICKINSON ST,Philadelphia, PA,39.9336914350001,0101000020110F0000E917C77040ED5FC19A3912CB7D865241,33,400,B/S,39.9336914350001,-75.183687084
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,-75.174716487,LOMBARD ST,Philadelphia, PA,39.9458556920001,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,1,1500,S/S,39.9458556920001,-75.174716487
0101000020E6100000F46613E1B8CA52C0600E1FD1B7F54340,-75.167534131,CAMAC ST,Philadelphia, PA,39.919672146,0101000020110F000032DDE9E77EEB5FC1282A240781845241,24,1900,W/S,39.919672146,-75.167534131
0101000020E6100000D00CDC931DCB52C028FD1C3D43F64340,-75.173680272,S BANCROFT ST,Philadelphia, PA,39.923926963,0101000020110F0000F198C5F329EC5FC14A6A026D1B855241,27,2000,E/S,39.923926963,-75.173680272
0101000020E6100000B0A9011D02CA52C0D8321BFC2E054440,-75.1563789859999,OLNEY AVE,Philadelphia, PA,40.0404963620001,0101000020110F0000296CAB7548EA5FC1DB6A3036A5955241,14,1400,N/S,40.0404963620001,-75.1563789859999
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,-75.235144192,CATHARINE ST,Philadelphia, PA,39.9499324180001,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,22,1200,S/S,39.9499324180001,-75.235144192
0101000020E6100000B47B4CB33FC952C0088140FA75F84340,-75.144512963,N 59TH ST,Philadelphia, PA,39.941100389,0101000020110F00006812D03AFEE85FC162F887B58A875241,3,300,W/S,39.941100389,-75.144512963
0101000020E61000002017D92498CC52C0D0668E7FFBFA4340,-75.196786129,BARING ST,Philadelphia, PA,39.9608001180001,0101000020110F00002E253CFCACEE5FC127E795DF558A5241,3,3600,B/S,39.9608001180001,-75.196786129
0101000020E6100000042836B4FBCD52C078D991529F034440,-75.21848779,DEXTER,Philadelphia, PA,40.0282996380001,0101000020110F0000A2D493F008F15FC1FF60BCE3E9935241,15,4400,B/S,40.0282996380001,-75.21848779
0101000020E610000000DC089834CF52C0A07482A05DF94340,-75.237585076,MONTROSE ST,Philadelphia, PA,39.9481697690001,0101000020110F00002DF02F6A1CF35FC1489EB0538B885241,1,1900,N/S,39.9481697690001,-75.237585076
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,-75.1441782969999,N 15TH ST,Philadelphia, PA,39.941047451,0101000020110F000073A180EAF4E85FC18EA59DC988875241,16,3700,B/S,39.941047451,-75.1441782969999
0101000020E610000064CCCCE881C952C0B826DA4B96F84340,-75.148554039,GASKILL ST,Philadelphia, PA,39.9420866790001,0101000020110F0000A9083FB16EE95FC16BB17E82AE875241,5,300,S/S,39.9420866790001,-75.148554039
0101000020E6100000C83CEC9705CB52C0F020B0BE76044440,-75.1722163969999,E SCHOOL HOUSE LN,Philadelphia, PA,40.0348738060001,0101000020110F00006BAE783601EC5FC1942DD0D5D8945241,14,UNIT,N/S,40.0348738060001,-75.1722163969999
0101000020E61000009496D39621CB52C0E87BF490ADF84340,-75.17392512,FITZWATER ST,Philadelphia, PA,39.9427968210001,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,1,2200,B/S,39.9427968210001,-75.17392512
0101000020E610000030BCF19F82C852C0D0118B482FFC4340,-75.1329727039999,N CREASE ST,Philadelphia, PA,39.970192974,0101000020110F0000782CD810BDE75FC10FD3E9EFAA8B5241,10,1100,E/S,39.970192974,-75.1329727039999
0101000020E61000009056D5FB08CC52C070E1EB6BDDFA4340,-75.188048323,WINTER ST,Philadelphia, PA,39.9598822500001,0101000020110F00007D1332D0B9ED5FC111F5158C348A5241,6,2100,B/S,39.9598822500001,-75.188048323
0101000020E61000007CDB01413AC952C0A058877372F84340,-75.1441805379999,S 02ND ST,Philadelphia, PA,39.940992776,0101000020110F0000CCE577FAF4E85FC154678FCD86875241,7,799,B/S,39.940992776,-75.1441805379999
0101000020E6100000B47D765DABCB52C058B1D0F2AFF64340,-75.182334295,MCKEAN ST,Philadelphia, PA,39.9272445220001,0101000020110F0000A853E7CA1AED5FC1416CC2D193855241,24,1100,B/S,39.9272445220001,-75.182334295
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,-75.1441914549999,S 16TH ST,Philadelphia, PA,39.940994441,0101000020110F000017F63E48F5E85FC1352508DD86875241,27,2500,E/S,39.940994441,-75.1441914549999
0101000020E6100000B83E4B0E3AC952C0C858913174F84340,-75.144168447,S 03RD ST,Philadelphia, PA,39.9410459480001,0101000020110F0000C79F53A4F4E85FC19345A6BB88875241,7,600,E/S,39.9410459480001,-75.144168447
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,-75.144194575,N 20TH ST,Philadelphia, PA,39.9409949170001,0101000020110F00006666795EF5E85FC12C7774E186875241,6,500,B/S,39.9409949170001,-75.144194575
0101000020E61000006882915FCBCA52C0104E9975E8F14340,-75.168662922,WARNOCK ST,Philadelphia, PA,39.889906597,0101000020110F00004DF7EC519EEB5FC1797B832B49805241,22,800,E/S,39.889906597,-75.168662922
0101000020E61000004CA12A0EF6CB52C0C0E294192CF64340,-75.186893026,FITZGERALD ST,Philadelphia, PA,39.9232208230001,0101000020110F000099C757A999ED5FC1D33507CD01855241,24,1100,N/S,39.9232208230001,-75.186893026
0101000020E61000001845585263C852C01829FAD455FC4340,-75.131062113,E COLUMBIA ST,Philadelphia, PA,39.9713693830001,0101000020110F0000A977F0E487E75FC150BF32A8D58B5241,25,1300,B/S,39.9713693830001,-75.131062113
0101000020E610000068E5B6613AC952C050B4807D72F84340,-75.144188336,S 12TH ST,Philadelphia, PA,39.9409939650001,0101000020110F0000B7580632F5E85FC141D39BD886875241,24,2600,B/S,39.9409939650001,-75.144188336
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,-75.2302704959999,PINE ST,Philadelphia, PA,39.95402434,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,1,2300,B/S,39.95402434,-75.2302704959999
0101000020E61000009496D39621CB52C0E87BF490ADF84340,-75.17392512,FITZWATER ST,Philadelphia, PA,39.9427968210001,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,22,800,S/S,39.9427968210001,-75.17392512
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,-75.235144192,CATHARINE ST,Philadelphia, PA,39.9499324180001,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,1,2400,B/S,39.9499324180001,-75.235144192
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,-75.235144192,CATHARINE ST,Philadelphia, PA,39.9499324180001,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,1,2600,N/S,39.9499324180001,-75.235144192
0101000020E61000002017D92498CC52C0D0668E7FFBFA4340,-75.196786129,BARING ST,Philadelphia, PA,39.9608001180001,0101000020110F00002E253CFCACEE5FC127E795DF558A5241,3,3700,B/S,39.9608001180001,-75.196786129
0101000020E610000090DC0ECBEECA52C060C55BB42EFC4340,-75.17082478,CORINTHIAN ST,Philadelphia, PA,39.9701753090001,0101000020110F0000AF22F87BDAEB5FC137F6B14BAA8B5241,17,700,B/S,39.9701753090001,-75.17082478
0101000020E610000040388CA096CF52C0885184FF6DF94340,-75.243568551,CARPENTER ST,Philadelphia, PA,39.9486693760001,0101000020110F000017E623EFC2F35FC1AAA8AE769D885241,1,2200,B/S,39.9486693760001,-75.243568551
0101000020E610000024C9737DFFCC52C0C05B9C7529FB4340,-75.203093875,GREEN ST,Philadelphia, PA,39.9622027410001,0101000020110F00009E8970875CEF5FC1CA700FCD888A5241,6,1900,B/S,39.9622027410001,-75.203093875
0101000020E610000024EF56753AC952C0F0017E8372F84340,-75.144193015,N 18TH ST,Philadelphia, PA,39.940994679,0101000020110F0000422E5C53F5E85FC12A4E3EDF86875241,6,320-324,W/S,39.940994679,-75.144193015
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,"PENN AVE &amp; ISLAND",Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,6,2400,B/S,39.952283116,-75.1624456449999
0101000020E61000000C6FD5293AC952C01820F93974F84340,-75.1441750129999,S 11TH ST,Philadelphia, PA,39.94104695,0101000020110F000047141BD3F4E85FC1E7DAF5C488875241,24,2000,B/S,39.94104695,-75.1441750129999
0101000020E6100000F05698E9F7C752C080FC3E19ACFC4340,-75.124506377,E THOMPSON ST,Philadelphia, PA,39.974002033,0101000020110F00008065F172D1E65FC16A34DC42358C5241,25,200,B/S,39.974002033,-75.124506377
0101000020E61000005C412D153AC952C0785DAC3374F84340,-75.144170088,S 05TH ST,Philadelphia, PA,39.941046199,0101000020110F0000719304B0F4E85FC1605BFBBD88875241,7,799,B/S,39.941046199,-75.144170088
0101000020E6100000845D97BED0CE52C0C05284ABEEF94340,-75.2314907529999,LARCHWOOD ST,Philadelphia, PA,39.9525961300001,0101000020110F00000BE880CF72F25FC1B2D652042C895241,2,4400,B/S,39.9525961300001,-75.2314907529999
0101000020E61000000436B137A6CA52C04043E064B5FB4340,-75.166395114,NORTH ST,Philadelphia, PA,39.966473207,0101000020110F00000FFC0B355FEB5FC13388F9DC238B5241,6,1700,N/S,39.966473207,-75.166395114
0101000020E6100000F89561EBB8CE52C0F8B17ADB1A044440,-75.230036588,SMICK ST,Philadelphia, PA,40.0320696210001,0101000020110F000021A861574AF25FC152AA3DE972945241,15,4800,B/S,40.0320696210001,-75.230036588
0101000020E610000050F8F70F25CC52C0186944FE13024440,-75.189762108,VAUX ST,Philadelphia, PA,40.0162351450001,0101000020110F0000AD7AF781E9ED5FC1B12AA77333925241,8,3400,B/S,40.0162351450001,-75.189762108
0101000020E610000034332FC420CD52C0A8963A56160A4440,-75.2051248989999,E EVERGREEN AVE,Philadelphia, PA,40.078806666,0101000020110F0000C2FF5C0D95EF5FC11F597737169B5241,21,100,N/S,40.078806666,-75.2051248989999
0101000020E61000002CBBBF2BD6CD52C088EEFC8967FB4340,-75.2161969539999,FAIRMOUNT AVE,Philadelphia, PA,39.9640972600001,0101000020110F0000E208A32FC9F05FC1457B2A97CD8A5241,10,100,B/S,39.9640972600001,-75.2161969539999
0101000020E610000054B1CA1536C952C030D36872F1F84340,-75.1439260939999,38 PARALLEL,Philadelphia, PA,39.9448683750001,0101000020110F00003809B2E5EDE85FC18CA4BB7B13885241,5,200,B/S,39.9448683750001,-75.1439260939999
0101000020E6100000C074893994C952C058A7422A2FF54340,-75.1496719209999,S FRONT ST,Philadelphia, PA,39.9155018640001,0101000020110F0000BAA989CD8DE95FC1FD7DF5B4E9835241,7,900,W/S,39.9155018640001,-75.1496719209999
0101000020E6100000EC9A326597C952C09077CF6DC1004440,-75.149865436,TIOGA ST,Philadelphia, PA,40.0059029830001,0101000020110F0000DBA5393093E95FC1F7A4CE07BC905241,13,1100,B/S,40.0059029830001,-75.149865436
0101000020E610000094F441E0F2C752C02843D0C979FC4340,-75.124198975,E GIRARD AVE,Philadelphia, PA,39.972466685,0101000020110F000067A2DFE4C8E65FC18F813F81FD8B5241,10,100,S/S,39.972466685,-75.124198975
0101000020E6100000444A966D29CF52C0409E6C56BFF94340,-75.2369035689999,PEMBERTON ST,Philadelphia, PA,39.9511516600001,0101000020110F0000FC93D37209F35FC191A8C493F7885241,1,2100,S/S,39.9511516600001,-75.2369035689999
0101000020E6100000FC330B331BCE52C030F9EEAF4E034440,-75.220410119,ROXBOROUGH AVE,Philadelphia, PA,40.0258388440001,0101000020110F000009FD1B703EF15FC19050857490935241,15,100,B/S,40.0258388440001,-75.220410119
0101000020E61000000CD2A9E4E9C852C098DAA5BCFF024440,-75.1392757089999,WYOMING AVE,Philadelphia, PA,40.023429471,0101000020110F000019A7457A6CE85FC131CB86E438935241,11,1300,B/S,40.023429471,-75.1392757089999
0101000020E61000009484B8303AC952C010FF113C74F84340,-75.144176655,S 13TH ST,Philadelphia, PA,39.9410472000001,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,4,300,W/S,39.9410472000001,-75.144176655
0101000020E610000088D42AE347CF52C0A8C401A3B4FB4340,-75.2387626569999,VINE ST,Philadelphia, PA,39.9664500960001,0101000020110F00002219CD2F3DF35FC11E0F2406238B5241,10,300,S/S,39.9664500960001,-75.2387626569999
0101000020E6100000B424FB782CCF52C038E3A34E4BFA4340,-75.237089391,DELANCEY ST,Philadelphia, PA,39.9554231930001,0101000020110F0000869EB49E0EF35FC1B0572FA792895241,1,2200,S/S,39.9554231930001,-75.237089391
0101000020E610000024EFAC7513CB52C0E05DB1D0D8F84340,-75.173062724,KATER ST,Philadelphia, PA,39.944116675,0101000020110F0000D46715C418EC5FC1BD535E32F8875241,22,700,S/S,39.944116675,-75.173062724
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,-75.2302704959999,PINE ST,Philadelphia, PA,39.95402434,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,5,300,N/S,39.95402434,-75.2302704959999
0101000020E6100000C81F80922ACB52C090E38E71E4F44340,-75.174473405,SYDENHAM ST,Philadelphia, PA,39.9132215450001,0101000020110F000097FD670640EC5FC1CC2DD6F796835241,14,5600,W/S,39.9132215450001,-75.174473405
0101000020E61000000CD62D72D7CA52C05826BD5BD8FA4340,-75.169399781,WOOD ST,Philadelphia, PA,39.9597277330001,0101000020110F00003D8BA3D3B2EB5FC12123E0EF2E8A5241,10,1300,S/S,39.9597277330001,-75.169399781
0101000020E6100000CC1AEFA08FCA52C0A0F74D6E8FF54340,-75.165016397,S WARNOCK ST,Philadelphia, PA,39.9184396630001,0101000020110F0000C03673D638EB5FC1D2B23B4E54845241,24,1900,W/S,39.9184396630001,-75.165016397
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,-75.184196862,MORRIS ST,Philadelphia, PA,39.931263087,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,34,500,B/S,39.931263087,-75.184196862
0101000020E610000004730D961ECA52C0C0C8F888FCF84340,-75.15811683,CLINTON ST,Philadelphia, PA,39.945206758,0101000020110F0000C909D9D278EA5FC16CC344C41F885241,4,1000,S/S,39.945206758,-75.15811683
0101000020E610000048C895E792CB52C0804D650A03F64340,-75.180841347,RITNER ST,Philadelphia, PA,39.921967792,0101000020110F0000145F793EF1EC5FC1C959A454D4845241,24,1300,S/S,39.921967792,-75.180841347
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,-75.1441914549999,S 16TH ST,Philadelphia, PA,39.940994441,0101000020110F000017F63E48F5E85FC1352508DD86875241,1,700,B/S,39.940994441,-75.1441914549999
0101000020E610000034D1C025C6CE52C0809E59C158FA4340,-75.2308439619999,IRVING ST,Philadelphia, PA,39.955833596,0101000020110F00008A9E79CF60F25FC1C3A8948DA1895241,4,1000,S/S,39.955833596,-75.2308439619999
0101000020E6100000E456101C3AC952C0703CC53574F84340,-75.14417173,S 07TH ST,Philadelphia, PA,39.9410464490001,0101000020110F00000A5AB7BBF4E85FC13C104EC088875241,22,800,B/S,39.9410464490001,-75.14417173
0101000020E61000003844BB8EC1CF52C018033B3636FB4340,-75.246188815,MARKET ST,Philadelphia, PA,39.962591914,0101000020110F0000CCC312DB0BF45FC1A82F7FEE968A5241,2,5700,B/S,39.962591914,-75.246188815
0101000020E61000007CF5EB603AC952C00089C64A74F84340,-75.144188147,S 27TH ST,Philadelphia, PA,39.9410489530001,0101000020110F000027A3AD30F5E85FC19BA492D788875241,1,400,W/S,39.9410489530001,-75.144188147
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,-75.1441782969999,S 15TH ST,Philadelphia, PA,39.941047451,0101000020110F000073A180EAF4E85FC18EA59DC988875241,27,2300,B/S,39.941047451,-75.1441782969999
0101000020E61000000C6FD5293AC952C01820F93974F84340,-75.1441750129999,S 11TH ST,Philadelphia, PA,39.94104695,0101000020110F000047141BD3F4E85FC1E7DAF5C488875241,22,800,E/S,39.94104695,-75.1441750129999
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,-75.240329865,CHRISTIAN ST,Philadelphia, PA,39.949027147,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,1,2000,N/S,39.949027147,-75.240329865
0101000020E6100000B83E4B0E3AC952C0C858913174F84340,-75.144168447,S 03RD ST,Philadelphia, PA,39.9410459480001,0101000020110F0000C79F53A4F4E85FC19345A6BB88875241,5,400,E/S,39.9410459480001,-75.144168447
0101000020E610000044B260453AC952C070E7604274F84340,-75.14418158,N 19TH ST,Philadelphia, PA,39.9410479520001,0101000020110F0000B65BE401F5E85FC13F7045CE88875241,6,400,E/S,39.9410479520001,-75.14418158
0101000020E610000018E657B57CCC52C01062C8336DFB4340,-75.195111595,MT VERNON ST,Philadelphia, PA,39.964270089,0101000020110F000079031B627EEE5FC138A4AFDDD38A5241,10,1100,B/S,39.964270089,-75.195111595
0101000020E610000020F76FBC2DC952C0708F5EA7EDFD4340,-75.143416509,N FAIRHILL,Philadelphia, PA,39.9838151180001,0101000020110F000059152FB7DFE85FC15ACE5FA7998D5241,11,5400,B/S,39.9838151180001,-75.143416509
0101000020E610000048C895E792CB52C0804D650A03F64340,-75.180841347,RITNER ST,Philadelphia, PA,39.921967792,0101000020110F0000145F793EF1EC5FC1C959A454D4845241,24,1200,B/S,39.921967792,-75.180841347
0101000020E6100000CCC00FA166CB52C0B8FD8399CDF54340,-75.178138986,PORTER ST,Philadelphia, PA,39.9203369040001,0101000020110F0000EB30A509A6EC5FC193855D2699845241,27,1500,B/S,39.9203369040001,-75.178138986
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,-75.1441782969999,S 15TH ST,Philadelphia, PA,39.941047451,0101000020110F000073A180EAF4E85FC18EA59DC988875241,27,2600,B/S,39.941047451,-75.1441782969999
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,N SHACKAMAXON,Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,10,1000,B/S,39.952283116,-75.1624456449999
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,N MARLBOROUGH,Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,10,1000,W/S,39.952283116,-75.1624456449999
0101000020E6100000B0DB164E3AC952C0688C857772F84340,-75.144183657,S 06TH ST,Philadelphia, PA,39.9409932520001,0101000020110F00003483B010F5E85FC14DB9FBD186875241,7,799,B/S,39.9409932520001,-75.144183657
0101000020E61000001C08F6834DCB52C028002E8479FA4340,-75.176606169,N CROSKEY ST,Philadelphia, PA,39.956833384,0101000020110F0000DAD12B617BEC5FC1988FF9D9C5895241,6,100,B/S,39.956833384,-75.176606169
0101000020E61000003844BB8EC1CF52C018033B3636FB4340,-75.246188815,MARKET ST,Philadelphia, PA,39.962591914,0101000020110F0000CCC312DB0BF45FC1A82F7FEE968A5241,2,3800,S/S,39.962591914,-75.246188815
0101000020E61000009496D39621CB52C0E87BF490ADF84340,-75.17392512,FITZWATER ST,Philadelphia, PA,39.9427968210001,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,1,2100,B/S,39.9427968210001,-75.17392512
0101000020E6100000381968B394CB52C070EEF8610AF74340,-75.180950977,PIERCE ST,Philadelphia, PA,39.9300043550001,0101000020110F00009BFB864BF4EC5FC1E58344FAF7855241,24,1100,S/S,39.9300043550001,-75.180950977
0101000020E610000000748D0698CA52C0909F56D6D8FD4340,-75.165528906,MONUMENT ST,Philadelphia, PA,39.9831798480001,0101000020110F0000FD20CB1947EB5FC113AF9894828D5241,9,1700,N/S,39.9831798480001,-75.165528906
0101000020E6100000D4D199FD3FC952C058E9AF4374F84340,-75.144530678,S 64TH ST,Philadelphia, PA,39.9410481080001,0101000020110F0000D4B905B9FEE85FC10789B8CF88875241,31,2100,B/S,39.9410481080001,-75.144530678
0101000020E61000005C412D153AC952C0785DAC3374F84340,-75.144170088,S 05TH ST,Philadelphia, PA,39.941046199,0101000020110F0000719304B0F4E85FC1605BFBBD88875241,22,800,B/S,39.941046199,-75.144170088
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,-75.144194575,S 20TH ST,Philadelphia, PA,39.9409949170001,0101000020110F00006666795EF5E85FC12C7774E186875241,1,1000,B/S,39.9409949170001,-75.144194575
0101000020E61000003812A91538C852C01075D817A5FC4340,-75.128423133,E MONTGOMERY AVE,Philadelphia, PA,39.9737882430001,0101000020110F0000D543AA733EE75FC1E5B74E7F2D8C5241,10,1000,B/S,39.9737882430001,-75.128423133
0101000020E610000054EF6B823AC952C0B8357C8772F84340,-75.144196134,S 22ND ST,Philadelphia, PA,39.9409951550001,0101000020110F0000A2CB9469F5E85FC126A0AAE386875241,1,500,W/S,39.9409951550001,-75.144196134
0101000020E6100000808DA40ACACF52C03055F7A25FF54340,-75.246706639,MAIN ST,Philadelphia, PA,39.9169810970001,0101000020110F0000EB7C48441AF45FC1681670611F845241,15,4100,E/S,39.9169810970001,-75.246706639
0101000020E6100000BCDC75D611CC52C080E78C32DFFA4340,-75.1885887289999,N NATRONA ST,Philadelphia, PA,39.959936446,0101000020110F0000362C4ADAC8ED5FC19959D483368A5241,3,200,E/S,39.959936446,-75.1885887289999
0101000020E6100000E08787863ECB52C048284F56D5F84340,-75.175691254,BAINBRIDGE ST,Philadelphia, PA,39.944010533,0101000020110F00004549E8EA61EC5FC115E10558F4875241,1,1700,N/S,39.944010533,-75.175691254
0101000020E6100000280A3F61DECB52C01845524F02F84340,-75.1854479899999,OAKFORD ST,Philadelphia, PA,39.937570491,0101000020110F0000DA88427271ED5FC143FA85950A875241,26,2100,B/S,39.937570491,-75.1854479899999
0101000020E610000068E5B6613AC952C050B4807D72F84340,-75.144188336,S 12TH ST,Philadelphia, PA,39.9409939650001,0101000020110F0000B7580632F5E85FC141D39BD886875241,24,2000,E/S,39.9409939650001,-75.144188336
0101000020E61000001884DFA4AECB52C01012F53188F64340,-75.182534426,SNYDER AVE,Philadelphia, PA,39.9260313460001,0101000020110F0000ABF5B95C20ED5FC12EB3F3CA67855241,24,1000,N/S,39.9260313460001,-75.182534426
0101000020E610000074C87B72A0CA52C000584BDE99F54340,-75.1660429199999,S JESSUP ST,Philadelphia, PA,39.9187581890001,0101000020110F000070F3DB6755EB5FC1E01519DD5F845241,24,1900,W/S,39.9187581890001,-75.1660429199999
0101000020E6100000B83D7F0F5BCB52C090AD43AF2BF94340,-75.1774328939999,VANPELT ST,Philadelphia, PA,39.9466456490001,0101000020110F0000D144216392EC5FC1C1BBCFFF53885241,6,200,W/S,39.9466456490001,-75.1774328939999
0101000020E6100000A8D664BBB2CC52C0F07C68B4CFFA4340,-75.198408936,POWELTON AVE,Philadelphia, PA,39.959463645,0101000020110F0000DC8BD625DAEE5FC1A0713A59258A5241,3,4099,B/S,39.959463645,-75.198408936
0101000020E610000044C301AB85CB52C09044D85898F64340,-75.180033447,EMILY ST,Philadelphia, PA,39.926524263,0101000020110F00002C0FA2C2DAEC5FC14F524AAE79855241,24,1100,S/S,39.926524263,-75.180033447
